battery_power,battery_duration,clock_speed,n_cores,storage,ram,principal_camera,wifi,4G,weight,price,operating_system,brand
1900,9,2.9,8,8,1GB,9,0,0,573,600.5731243560718,Android,Motorola
1000,25,0.5,8,32,1GB,8,0,0,518,964.2579786652923,Proprietario,Samsung
500,2,3.0,8,32,2GB,5,0,1,756,1739.755086205747,Android,Asus
1800,18,2.5,4,4,2GB,4,1,1,217,1293.177777626534,Android,Xiaomi
1100,18,1.5,4,32,2GB,3,0,0,726,190.80834320897452,iOS,Apple
1800,69,1.3,2,8,2GB,7,1,0,279,877.7416270428353,Android,Xiaomi
1900,47,0.5,8,16,2GB,2,0,1,637,1454.4748331541987,Android,LG
1400,40,0.5,8,32,1GB,3,0,1,368,1516.6358346329234,Proprietario,Xiaomi
1400,46,0.6,4,32,2GB,12,0,0,820,736.0310944439245,iOS,Apple
1900,63,0.5,4,8,1GB,9,0,0,507,1015.0340663286581,Proprietario,Motorola
800,20,0.8,4,32,2GB,2,1,1,426,591.0397375530034,Android,Asus
1400,46,0.6,4,32,1GB,8,0,0,541,1073.2774998833302,Android,Samsung
900,90,0.5,2,32,2GB,1,1,1,753,1590.880601842907,iOS,Apple
1400,6,2.8,8,16,2GB,2,1,1,697,2222.731211263421,Android,LG
1300,14,1.3,8,4,2GB,5,0,1,131,1346.4940603833124,iOS,Apple
1400,29,1.2,4,8,0.512GB,8,0,1,409,1980.2053822728894,Android,Xiaomi
1500,83,0.9,2,8,2GB,8,0,1,662,903.2132779952008,Android,LG
1300,81,1.6,1,16,2GB,8,0,1,697,695.6857554004624,Proprietario,Asus
1800,18,2.4,4,8,1GB,12,1,1,534,1480.7945229961902,Android,Asus
700,70,0.5,2,2,2GB,7,0,0,332,1648.1672065795988,Android,Samsung
1400,7,2.5,8,32,2GB,2,0,1,52,1264.6394247771802,iOS,Apple
1900,19,1.2,8,16,2GB,8,0,0,105,968.8400033434194,Proprietario,Motorola
1300,12,1.3,8,32,1GB,2,1,1,265,393.26088274292647,iOS,Apple
1000,38,1.3,2,8,1GB,7,0,0,672,972.2570818435173,Android,Xiaomi
1300,28,2.3,2,32,2GB,4,1,0,350,462.35436133858207,Android,Xiaomi
1200,18,1.6,4,32,1GB,9,1,0,279,1357.4473318147864,Android,Motorola
1900,76,0.5,4,16,0.512GB,2,0,1,726,1758.3533016269216,Android,Motorola
800,19,0.7,4,16,0.512GB,9,1,1,595,1444.5640798503994,Android,LG
1500,20,1.5,4,16,0.256GB,2,0,1,695,632.4310197613239,Android,LG
1900,86,2.2,1,32,0.512GB,1,0,1,525,1168.8025742514108,Android,Samsung
700,140,0.5,1,8,1GB,2,0,0,470,1098.2743183339187,Android,Xiaomi
1000,50,0.5,4,32,2GB,4,0,0,55,1254.8340966342882,iOS,Apple
1300,34,1.9,2,8,1GB,12,0,1,672,1398.0191408075598,iOS,Apple
1700,53,0.8,4,8,1GB,8,0,1,443,938.4608400021408,Android,Samsung
500,7,0.8,8,32,2GB,8,0,1,683,1110.725661607448,iOS,Apple
500,2,2.3,8,32,0.256GB,4,0,0,471,1495.8884814677554,Android,LG
800,32,0.5,4,16,2GB,2,0,1,419,1608.0593406951407,Android,Samsung
1400,140,0.5,2,8,1GB,4,0,1,395,647.822300006165,Android,Samsung
600,8,1.7,4,4,2GB,3,1,1,478,612.5636254573224,Android,Samsung
500,2,2.8,8,32,2GB,2,1,1,648,1352.0272887005613,Android,Xiaomi
1600,13,2.3,4,32,0.512GB,3,0,0,645,1183.888887251209,Proprietario,LG
1200,42,1.4,2,32,2GB,1,0,1,37,231.53574092695328,Android,Asus
1600,16,1.9,4,32,1GB,8,0,1,1074,1034.1711706918966,iOS,Apple
500,6,2.0,4,16,1GB,1,0,0,471,690.3482346858796,iOS,Apple
1000,9,2.6,4,32,2GB,2,0,0,663,1628.37840330374,iOS,Apple
800,80,0.5,2,32,0.256GB,8,1,1,-6,330.92482097153857,Proprietario,LG
700,24,2.9,1,32,1GB,2,0,0,787,1658.0199942322308,Android,LG
1800,7,2.9,8,32,2GB,2,0,0,580,1394.7258616340314,iOS,Apple
1800,20,2.2,4,32,2GB,7,1,0,535,720.1110660353908,Android,Xiaomi
1400,6,2.8,8,32,0.512GB,1,1,0,475,883.7008326979221,Android,Samsung
1700,113,0.5,2,8,0.512GB,12,1,0,183,1046.0937062652442,Android,Motorola
1100,11,1.9,4,2,1GB,6,0,0,-134,1667.6112473618919,Android,Asus
1800,90,0.5,4,16,1GB,12,0,0,197,1115.5477526937837,iOS,Apple
600,9,1.6,4,32,2GB,9,1,0,383,1520.2133024593313,iOS,Apple
1500,34,1.1,4,16,2GB,18,1,1,322,1196.3734076179603,Android,LG
1900,190,0.5,2,32,2GB,3,0,1,582,1442.7650993271875,iOS,Apple
1800,60,0.5,4,32,0.256GB,6,0,0,154,342.21525868987453,Android,Xiaomi
1700,17,1.9,4,32,1GB,1,0,1,144,789.8795756950915,iOS,Apple
700,9,2.5,2,8,2GB,15,1,0,153,715.8669862879988,Android,Samsung
1600,64,0.5,4,16,0.512GB,4,0,0,515,1436.8028898381026,Android,Motorola
1400,66,2.1,1,4,0.512GB,2,0,0,700,1004.4705811840046,Android,Asus
1000,7,1.6,8,16,0.512GB,2,1,1,638,1360.3672731960094,Android,Asus
1200,12,2.4,4,16,0.256GB,8,0,0,493,1004.7897181130455,Android,Xiaomi
500,5,1.5,4,16,2GB,6,1,1,395,943.1062108289902,Android,Asus
700,7,1.1,8,8,0.512GB,2,0,1,711,1942.2900222802748,iOS,Apple
1500,30,0.7,8,16,1GB,4,0,1,389,1490.2949505133015,iOS,Apple
600,15,0.5,8,32,1GB,7,0,1,804,740.4866976644115,Proprietario,Asus
1300,65,0.5,4,8,2GB,12,0,1,304,1561.9617993294273,Android,Samsung
900,22,0.5,8,32,1GB,6,1,1,208,909.9693540563059,Android,Samsung
900,15,1.5,4,16,2GB,6,1,0,336,1201.5910889143881,Android,Xiaomi
1300,86,0.5,2,16,2GB,5,1,1,242,685.8093883479659,Android,Asus
1400,140,0.5,2,32,0.256GB,3,1,0,448,1795.8358614101712,Android,Xiaomi
1900,47,0.5,8,16,1GB,3,1,0,210,486.9316613028585,Android,Asus
1700,18,2.3,4,32,1GB,18,0,0,692,557.303213851637,iOS,Apple
1600,53,1.5,2,32,2GB,1,1,1,813,1290.6085841011986,Android,LG
1700,68,0.5,4,32,0.512GB,1,1,1,638,1132.4350085305741,Android,Motorola
800,17,2.3,2,32,0.512GB,7,1,1,503,1938.2719680769844,Android,Xiaomi
800,42,1.9,1,8,2GB,4,1,1,449,1609.9978130111444,Proprietario,Motorola
700,35,0.5,4,16,2GB,1,1,0,100,1313.025209488301,iOS,Apple
900,90,0.5,2,8,1GB,6,0,1,485,572.6930962689461,Android,LG
1300,7,2.1,8,8,2GB,6,1,1,844,349.53012450404697,Android,Motorola
1500,7,2.7,8,32,1GB,2,0,0,505,716.7319025467118,Android,Motorola
1700,30,1.4,4,8,2GB,10,0,1,817,886.2991811393991,iOS,Apple
1400,56,0.5,4,2,0.512GB,18,1,0,462,1780.5491121668401,Proprietario,Motorola
1900,12,1.9,8,32,0.512GB,8,0,0,223,1461.2926357903593,Android,Xiaomi
900,8,2.1,4,32,2GB,1,1,0,739,1128.273167711567,iOS,Apple
800,40,0.5,4,32,1GB,2,1,0,480,711.4404805617205,Android,Samsung
900,5,2.7,4,16,0.512GB,4,0,0,121,636.702873277283,Android,Samsung
600,7,1.3,4,4,2GB,4,1,1,432,1331.2896959164534,iOS,Apple
1100,52,2.1,1,32,2GB,1,1,0,168,1519.4981350164471,Proprietario,Samsung
1300,13,1.4,8,32,2GB,3,0,1,343,1781.3018542784826,Android,Asus
1300,9,2.4,4,4,1GB,5,0,1,371,1100.3907825095855,iOS,Apple
1600,10,2.5,4,16,1GB,1,1,0,256,1996.6987423484607,iOS,Apple
1400,12,1.4,8,32,1GB,8,0,0,447,1228.3431562321396,Android,Motorola
1400,22,2.1,2,8,1GB,12,1,0,541,1580.240643361403,Android,Samsung
1800,8,2.8,8,8,1GB,11,1,0,421,1591.2761572750628,iOS,Apple
1500,37,1.0,4,32,1GB,9,1,0,547,1450.9788130700847,Android,Asus
1600,11,1.7,8,32,1GB,1,1,1,528,1559.4795702319448,Android,Asus
1200,42,0.7,4,16,2GB,4,0,1,407,1513.9608178902608,Android,Motorola
600,3,2.0,8,8,1GB,9,0,1,755,353.9307562340208,Android,Samsung
600,3,2.2,8,16,2GB,4,1,1,177,1596.383088613003,Android,Xiaomi
1800,60,0.5,4,32,0.256GB,2,1,0,587,1628.956602202431,Android,LG
600,4,2.5,4,32,1GB,9,0,0,279,1669.891133813627,iOS,Apple
500,8,2.9,2,16,0.512GB,5,1,0,441,1957.8740759746124,Android,Xiaomi
1900,22,2.8,2,16,0.512GB,1,0,0,93,1868.8484564638038,iOS,Apple
900,15,2.0,2,16,0.256GB,8,0,1,538,2028.531756610295,Android,LG
1000,11,2.2,4,16,0.512GB,4,1,1,913,1292.9649808102736,Android,Asus
1100,30,0.9,4,8,2GB,2,0,1,686,471.2750141959988,Android,Motorola
500,2,2.9,8,64,2GB,4,0,1,390,885.2840619397656,Android,Samsung
900,36,0.5,4,32,1GB,5,0,0,1114,1292.9753226605299,Proprietario,Samsung
1100,7,2.5,4,16,0.256GB,8,1,1,521,1884.2982851739616,Android,Motorola
1200,12,2.5,4,8,2GB,7,0,0,849,1384.3548944107542,iOS,Apple
600,15,0.5,8,4,2GB,7,0,1,28,487.08007308224217,Proprietario,Xiaomi
1100,9,1.4,8,4,0.512GB,6,1,0,198,681.5270764573958,Android,Samsung
1000,6,2.7,4,8,0.512GB,16,1,1,354,1193.0121975723166,iOS,Apple
1300,13,2.5,4,32,1GB,12,1,1,444,1385.6406944611635,iOS,Apple
600,8,0.9,8,32,2GB,9,0,0,31,905.1164462730815,Android,Asus
1200,80,0.5,2,32,0.512GB,3,1,1,332,813.4064941799065,Android,LG
500,25,0.5,4,8,2GB,12,1,1,463,805.90714785559,Android,Xiaomi
1400,13,2.1,4,16,0.512GB,1,1,0,416,580.4925251122862,Android,LG
1300,46,2.8,1,32,2GB,1,1,0,542,1658.371357102553,iOS,Apple
800,160,0.5,1,16,1GB,5,1,1,469,1599.2428183966333,iOS,Apple
800,13,1.5,4,32,2GB,8,0,1,315,1042.4288677229606,Android,LG
1400,66,2.1,1,32,1GB,16,1,0,340,1306.2517776185161,Android,Asus
800,14,0.9,4,32,2GB,6,0,0,261,1613.5539666725365,Proprietario,Xiaomi
1300,260,0.5,1,32,1GB,10,0,1,369,1032.8270557387107,Android,Asus
1900,26,0.9,8,8,2GB,3,1,0,349,1565.6433465313805,Android,Motorola
1700,170,0.5,2,16,2GB,7,1,0,707,1329.8456218762174,Android,Asus
1200,40,0.5,4,8,0.512GB,1,0,1,-22,2305.1258911357286,Android,Xiaomi
1700,36,2.3,2,32,2GB,4,0,0,375,1301.200642485261,Android,Asus
1100,22,0.8,4,16,2GB,11,1,0,305,1158.1838485280227,Android,Asus
700,10,1.7,4,16,0.512GB,2,1,1,679,1147.5844815465377,iOS,Apple
500,3,2.6,4,32,1GB,2,0,0,623,1259.389626542,Android,Asus
1000,13,1.2,4,32,2GB,3,1,1,230,1087.8942924450348,Android,Xiaomi
1400,19,0.9,8,8,2GB,4,1,1,648,1145.8145636558345,Android,LG
1400,77,0.6,2,32,2GB,8,1,1,266,1428.966959435785,Android,Samsung
700,7,2.2,4,32,1GB,8,1,1,180,660.691290205759,Android,LG
1500,25,2.0,2,16,1GB,12,1,1,644,842.567109663939,Android,Asus
700,11,2.1,2,8,1GB,5,0,1,399,1100.0890836992917,iOS,Apple
1500,78,1.9,1,32,0.512GB,1,1,0,-129,1749.64302421053,iOS,Apple
500,12,1.0,4,8,0.512GB,12,0,1,234,706.4422925612972,Android,Xiaomi
1600,10,2.6,4,16,2GB,14,0,0,381,934.6009871262183,Android,Asus
1100,100,1.1,1,4,1GB,2,0,1,463,1126.0649163168403,iOS,Apple
1600,160,1.0,1,2,2GB,6,1,0,683,1607.0703892504382,Android,Samsung
1100,5,2.7,8,32,0.512GB,4,0,0,574,2177.4647538502472,Android,Motorola
1200,52,2.3,1,32,2GB,8,0,1,510,2182.7308094031946,Android,Motorola
1800,90,2.0,1,32,2GB,2,1,1,831,1048.334208246547,iOS,Apple
600,6,1.5,4,8,1GB,8,0,0,3,2288.00622388472,iOS,Apple
1800,21,2.1,4,32,2GB,7,0,1,571,1583.0744669140827,Proprietario,LG
500,3,2.3,4,16,2GB,8,1,1,37,1155.1700383657271,iOS,Apple
500,41,0.6,2,32,2GB,1,1,0,510,1048.9045032926783,Android,Motorola
1600,64,0.5,4,8,2GB,11,0,0,308,1050.5163889100934,Android,Asus
700,3,2.3,8,16,0.256GB,2,0,0,707,675.3267567956777,Android,Xiaomi
1100,30,1.2,2,16,1GB,1,0,1,424,2294.3623835126755,Android,Samsung
700,20,0.5,8,3,2GB,9,1,0,404,872.1847888555144,iOS,Apple
900,13,1.3,4,32,2GB,12,1,0,806,903.8474784070195,Proprietario,Motorola
700,8,1.2,8,8,0.256GB,7,0,1,299,1177.609248658189,Android,Xiaomi
1000,41,0.8,2,8,2GB,5,0,0,447,1724.8888097531703,iOS,Apple
1800,94,1.9,1,2,2GB,9,0,1,899,1652.2804827577406,iOS,Apple
1100,220,0.5,1,16,0.256GB,1,1,1,261,803.1157276841388,Android,LG
1100,27,0.5,8,32,1GB,3,0,1,337,1365.0801706027462,Android,Motorola
500,4,2.0,4,16,1GB,12,1,1,600,2246.097265812913,Proprietario,Motorola
1400,23,3.0,2,16,0.512GB,4,0,1,412,1780.0325914559921,Android,LG
1800,45,0.5,8,32,0.256GB,2,0,1,701,1517.03804383416,Android,LG
1300,7,2.9,4,16,2GB,2,1,0,241,2241.2926369499182,Android,LG
800,26,1.0,2,64,2GB,1,1,0,714,1452.800666769752,Android,LG
1700,113,0.5,2,32,1GB,5,0,1,769,1085.6672616360934,iOS,Apple
1200,85,0.7,2,32,2GB,6,0,0,710,593.2243925126646,Proprietario,Asus
1900,190,0.5,2,8,1GB,2,1,1,-39,1179.5519338326617,Android,Asus
1100,27,0.5,8,16,2GB,2,0,0,509,992.2916478250623,iOS,Apple
1700,60,0.7,4,32,1GB,7,0,0,601,1349.8898414330138,Android,Samsung
1700,20,1.4,4,4,2GB,4,1,1,433,1689.845658886689,Android,Xiaomi
800,8,1.8,4,8,0.256GB,5,0,1,374,333.716556182198,iOS,Apple
800,13,1.5,4,32,2GB,4,1,1,34,523.7390737339636,Android,LG
1500,8,2.5,8,8,2GB,8,0,1,352,1030.3057843468603,iOS,Apple
1500,8,2.8,4,16,2GB,7,1,0,474,1125.5134812168865,iOS,Apple
1900,14,1.6,8,32,2GB,4,1,0,178,1367.1396473827572,Android,Asus
800,22,0.6,4,32,2GB,9,1,1,257,1214.9101038908082,iOS,Apple
1000,16,1.5,4,3,1GB,7,0,0,346,1277.4467788703469,Android,Asus
1600,13,2.3,4,32,2GB,1,0,0,960,1276.007840029145,Proprietario,Asus
1300,6,2.4,8,8,0.256GB,5,1,1,530,783.1702768142086,Android,Motorola
800,160,0.5,1,16,1GB,2,0,1,213,1231.3311383709631,iOS,Apple
500,9,2.6,2,16,1GB,8,1,1,467,1812.2928424934585,iOS,Apple
1000,7,1.9,8,32,2GB,13,0,1,448,1928.0964858016264,Android,Motorola
900,16,1.4,4,8,2GB,3,0,0,351,-470.7435303103873,Android,Xiaomi
800,5,2.2,8,16,2GB,1,0,1,301,1388.6951381587423,iOS,Apple
1300,21,3.0,2,32,2GB,3,0,0,-53,1220.7137654132239,Android,LG
1800,112,1.6,1,16,2GB,9,0,0,741,1057.3175209235615,Android,LG
1100,27,0.5,8,32,1GB,6,0,0,585,1135.7405960493568,Android,Asus
800,16,2.4,2,32,1GB,14,0,1,403,1111.7085784374917,iOS,Apple
1600,69,2.3,1,32,0.256GB,12,1,1,450,1041.080535829522,Android,Samsung
1100,27,1.0,4,32,1GB,12,1,0,679,1244.6767853505062,Android,Xiaomi
1500,15,2.5,4,8,2GB,2,0,1,391,1288.317670267127,iOS,Apple
900,60,0.5,2,32,2GB,1,0,1,187,2444.4386812806433,iOS,Apple
1800,22,1.0,8,8,2GB,5,1,1,-72,305.9568123879908,iOS,Apple
1000,35,2.8,1,16,1GB,1,1,1,514,750.8593793353241,iOS,Apple
1800,10,2.2,8,32,1GB,4,0,0,249,1705.5096786364409,Android,Motorola
500,4,2.0,4,32,0.512GB,5,1,1,-511,1337.272722575581,iOS,Apple
1700,12,2.3,4,8,2GB,8,1,0,530,1093.9539464631703,Android,Asus
900,9,1.3,8,32,2GB,5,0,0,267,721.3715520712519,iOS,Apple
600,24,0.5,4,32,0.256GB,8,0,1,502,742.0711663653503,Android,Xiaomi
600,3,1.9,8,8,2GB,12,1,0,310,769.1637985893943,iOS,Apple
600,16,1.8,2,4,2GB,9,0,1,302,1075.45836149869,Android,Xiaomi
1400,77,0.6,2,32,1GB,9,1,0,844,1397.6949588624666,Android,Xiaomi
700,21,0.8,4,16,2GB,7,0,0,383,2203.2206476817405,iOS,Apple
1000,4,3.0,8,16,2GB,9,0,0,931,960.0260706482775,Android,Asus
800,14,0.7,8,16,0.512GB,1,1,0,392,1538.3557970406391,Proprietario,Xiaomi
1900,135,0.7,2,4,1GB,5,0,0,295,2045.912067814917,Android,Asus
800,16,1.0,4,16,2GB,9,0,1,607,578.1591165196387,iOS,Apple
1900,190,0.5,2,16,2GB,9,1,1,631,1758.594909372176,Android,Samsung
700,17,0.5,8,32,2GB,7,0,1,219,988.1312448456273,Android,Xiaomi
1300,72,1.8,1,32,2GB,1,1,0,404,2119.8206571966034,Android,Xiaomi
1600,40,0.5,8,8,2GB,2,0,1,476,890.8672947713801,Android,Xiaomi
1700,12,2.2,4,16,2GB,2,1,0,593,1106.915793158398,Android,Asus
1600,320,0.5,1,16,2GB,4,1,1,769,1054.0509601350113,Android,Motorola
1400,93,0.5,2,8,2GB,8,0,1,556,1185.778460791465,Android,Asus
1700,53,1.6,2,32,1GB,17,0,1,324,604.0198252501963,Android,Motorola
1200,13,1.3,8,32,2GB,4,1,1,359,274.1210258647858,Android,Samsung
1700,26,0.9,8,16,1GB,2,0,0,336,228.08855050885768,iOS,Apple
1500,26,0.7,8,32,2GB,12,0,0,602,1309.6758114205252,Android,Xiaomi
800,7,1.9,4,16,1GB,1,1,1,206,597.0215531496316,Proprietario,Xiaomi
1900,79,1.2,2,32,1GB,18,1,1,-177,2097.1533090322087,Android,Samsung
1100,36,0.6,4,32,0.256GB,1,0,0,350,1502.3060645137593,iOS,Apple
800,7,1.4,8,32,2GB,1,0,1,824,973.7954507783487,Android,Xiaomi
1200,50,1.2,2,16,2GB,4,0,0,475,1307.759721508294,Android,LG
700,35,0.5,4,32,0.512GB,12,1,1,292,1139.1658959879567,iOS,Apple
600,3,2.9,4,2,2GB,7,0,1,631,1456.8081667896242,Android,Samsung
1800,90,0.5,4,16,2GB,5,1,1,339,1697.8026198780035,Android,Motorola
1000,8,2.3,4,8,2GB,2,1,1,380,1415.3510572522632,iOS,Apple
1300,68,1.9,1,32,2GB,2,0,0,701,914.3794591416047,Android,Motorola
900,20,2.2,2,16,2GB,1,1,1,635,1489.4925211820994,iOS,Apple
1200,28,0.7,4,16,0.512GB,1,0,0,380,357.6811166317534,iOS,Apple
1000,50,0.5,4,32,1GB,3,1,1,786,1040.3864993040518,Android,Asus
1300,43,1.5,2,8,0.256GB,6,1,0,666,820.7914520429097,Proprietario,Xiaomi
900,7,2.9,4,16,2GB,12,1,0,-14,982.8047452340793,Proprietario,LG
700,5,2.0,4,8,2GB,2,1,0,270,1800.4883484469565,iOS,Apple
1400,8,2.4,8,3,1GB,6,0,1,398,-379.3725352513875,Android,Asus
1500,46,1.6,2,16,0.256GB,2,0,1,761,1820.5003279416278,Android,LG
1200,42,0.7,4,32,2GB,8,1,1,675,1593.6005808452494,Android,Samsung
800,20,0.5,8,16,2GB,6,1,0,285,887.838174819813,Android,Xiaomi
700,4,1.9,8,32,1GB,4,1,1,269,1779.392078703686,Android,Motorola
1600,44,1.8,2,32,2GB,11,1,0,144,913.8807627611982,Proprietario,Asus
600,2,2.7,8,32,2GB,2,0,0,118,1388.1171326574945,Android,Asus
1100,9,1.5,8,8,0.512GB,2,0,1,45,748.6553747014657,iOS,Apple
900,52,1.7,1,32,1GB,6,0,0,927,1035.1682695054576,Android,Samsung
1800,72,0.5,4,16,2GB,4,0,1,245,859.7101703418616,Proprietario,Motorola
1700,10,2.6,4,8,1GB,9,0,1,576,842.8138245944649,Android,Asus
1800,47,1.9,2,32,0.256GB,2,0,1,62,1870.6825309053497,Android,Motorola
1200,25,2.4,2,16,0.512GB,4,0,0,390,1519.3282528662664,Android,LG
1100,9,1.7,8,16,0.256GB,2,0,0,571,1302.6662596805256,iOS,Apple
900,5,2.0,8,16,2GB,4,0,1,712,575.7707198538851,Android,Asus
1900,19,2.4,4,32,0.512GB,6,1,0,665,1009.3989509816873,Android,LG
1900,316,0.6,1,2,2GB,11,0,0,648,895.8556715624202,Android,Samsung
500,3,2.6,4,16,1GB,5,0,0,444,986.0234922478205,Proprietario,Xiaomi
1000,100,0.5,2,16,1GB,1,0,1,633,303.93169571927683,Android,LG
1800,22,2.0,4,32,1GB,11,0,0,410,1719.1294750809088,iOS,Apple
1700,77,1.1,2,8,2GB,3,0,0,287,2367.2952217265965,Android,Samsung
1600,40,0.5,8,32,2GB,1,1,1,315,1661.331293685145,Android,Asus
1800,60,0.5,4,4,2GB,8,0,0,799,1317.9631961779314,Android,Asus
800,33,0.6,4,32,1GB,3,0,0,780,847.1351578723367,Android,Xiaomi
1800,81,2.2,1,4,2GB,4,0,1,644,1446.3134128481709,Android,Asus
500,11,0.6,8,32,1GB,16,1,1,264,1144.0520413850031,Android,Motorola
1200,13,3.0,2,16,1GB,10,1,1,365,1747.1888070740038,Android,LG
800,32,0.5,4,4,2GB,1,1,1,302,1357.8732042487327,iOS,Apple
800,4,2.8,8,8,0.256GB,1,1,0,398,1631.372062689656,Android,Asus
1800,10,2.9,4,32,2GB,2,0,0,579,1707.5996366329837,Android,Motorola
1100,220,0.5,1,32,2GB,7,1,0,-26,1372.5861316299765,Android,Asus
1700,20,2.1,4,32,1GB,10,1,0,719,1274.0606853615695,iOS,Apple
1200,50,1.2,2,16,0.512GB,2,1,1,536,1040.0859364015528,Android,Samsung
1400,87,1.6,1,16,2GB,4,0,1,858,1098.50993827204,iOS,Apple
900,5,2.2,8,32,1GB,2,0,1,488,1584.617935901219,iOS,Apple
1100,27,0.8,4,4,0.512GB,1,1,0,413,321.8931747460314,iOS,Apple
500,3,1.9,8,16,2GB,8,1,0,397,1262.5901051865237,Android,Asus
500,16,0.5,4,16,2GB,3,0,0,425,1202.182115840672,Android,Motorola
700,10,1.7,4,32,2GB,4,0,1,780,1506.2346646004132,Android,Samsung
1100,68,0.8,2,16,1GB,9,0,1,870,910.8488825995555,iOS,Apple
1100,9,2.3,4,32,2GB,12,0,1,380,1442.2800296717153,Android,Motorola
1700,12,2.7,4,32,2GB,12,1,1,330,1426.6630199010888,Android,Samsung
1300,11,2.3,4,8,2GB,3,1,0,468,1835.092154207388,Android,Samsung
1600,22,1.2,4,4,2GB,1,0,0,393,577.3998939799524,Android,Asus
1600,100,1.6,1,32,2GB,2,1,0,1108,1360.32945915098,Android,Motorola
1000,11,2.8,2,32,2GB,1,1,0,617,1413.621522849512,Android,Samsung
1000,4,2.7,8,16,2GB,4,1,1,579,2187.86040536022,Android,Samsung
1900,54,0.5,8,32,2GB,7,0,1,722,1873.075237817155,Proprietario,Xiaomi
600,75,0.8,1,32,2GB,5,1,0,702,1773.7604063104295,Android,Asus
500,10,0.8,4,32,2GB,7,0,0,271,358.4481199592839,Android,Asus
1600,18,1.1,8,32,1GB,6,1,0,710,1177.498187824715,Android,Motorola
600,14,1.4,2,8,2GB,8,1,1,617,1698.0516055284602,Android,Motorola
900,10,1.1,8,16,2GB,3,0,0,270,1104.0249700020847,Proprietario,Motorola
1000,9,2.7,4,32,1GB,3,0,1,422,1372.0427298287618,Android,Xiaomi
1800,120,1.5,1,32,0.512GB,1,0,0,422,1916.7847588431127,Android,Asus
500,8,3.0,2,32,1GB,5,1,1,538,1696.4698027198128,Android,LG
1000,7,2.7,4,32,0.512GB,1,0,1,619,1901.0303122320995,iOS,Apple
800,32,0.5,4,8,0.512GB,6,0,1,218,860.903370646829,iOS,Apple
800,6,2.9,4,16,2GB,5,1,0,314,52.31296811740299,Android,Xiaomi
900,8,2.6,4,32,2GB,11,1,1,752,307.88227483098274,iOS,Apple
1200,16,1.2,4,16,1GB,12,1,0,951,467.5294435954737,Android,LG
1100,23,2.3,2,32,0.256GB,6,0,1,569,978.3915525217485,iOS,Apple
600,15,0.5,8,16,2GB,1,1,1,997,1593.3440986344135,Android,Asus
1300,7,2.9,4,32,2GB,4,1,0,254,1082.0048914381155,Android,Motorola
1400,41,1.7,2,32,1GB,11,1,1,594,2105.8674293956988,Android,Motorola
900,28,0.8,4,16,1GB,13,0,1,395,1875.664394926649,Android,Asus
1800,21,2.8,2,32,2GB,1,1,1,283,1290.5745791740449,Android,Samsung
1500,150,0.5,2,4,1GB,10,0,1,486,977.8473631450743,Android,Xiaomi
1600,64,0.5,4,32,1GB,2,0,1,303,1158.5117388702126,Android,LG
600,23,2.6,1,8,2GB,3,0,0,53,1340.9347873551594,Android,Samsung
1700,12,2.0,8,2,2GB,2,0,1,631,1119.683976858425,Android,Samsung
1200,5,2.8,8,32,2GB,16,1,0,711,1163.4828301791174,iOS,Apple
1100,39,2.8,1,32,2GB,6,0,0,134,1016.6894184278101,Android,Xiaomi
900,60,0.5,2,8,2GB,14,0,1,242,1766.7329158424732,Android,Samsung
1700,14,2.0,4,4,1GB,9,1,1,216,1455.855722333322,iOS,Apple
1100,32,1.7,2,32,2GB,1,0,1,983,1326.4774715734043,Android,Asus
1900,47,1.0,4,4,0.512GB,8,1,1,524,765.7868480111705,iOS,Apple
800,80,0.5,2,32,1GB,2,1,1,-153,714.3512634726144,Android,Samsung
700,46,0.5,2,32,0.512GB,12,1,1,598,1755.1118166176275,iOS,Apple
600,6,2.5,4,32,2GB,10,1,1,630,1152.592773577256,iOS,Apple
1300,10,1.8,8,4,1GB,2,1,0,830,1295.2673618125136,Android,Motorola
1900,65,2.9,1,4,0.256GB,4,0,0,989,1115.179901022593,iOS,Apple
1500,62,0.6,4,32,1GB,5,0,0,310,129.24756526943975,iOS,Apple
600,10,2.8,2,8,1GB,3,1,1,730,1972.6953236755605,iOS,Apple
1100,11,2.0,4,32,2GB,8,1,0,184,731.0242099570354,Proprietario,Samsung
1700,13,2.1,4,32,0.512GB,10,0,0,549,242.49035595294527,Android,LG
1600,6,3.0,8,32,2GB,14,1,0,476,1147.009082116103,iOS,Apple
1100,220,0.5,1,16,1GB,4,0,1,429,1908.924333314388,iOS,Apple
1200,41,2.9,1,16,2GB,5,0,1,202,506.41228896728217,Android,Motorola
1800,19,1.3,8,32,2GB,4,1,1,891,171.26440556029365,Android,Xiaomi
700,11,1.5,4,32,2GB,6,1,0,268,680.2739942890897,Android,Xiaomi
1500,14,1.3,8,8,2GB,10,1,1,571,807.7644195124844,Android,Motorola
1900,95,0.5,4,8,0.512GB,10,0,0,606,1229.5567936991438,Android,Asus
1700,8,2.5,8,4,1GB,1,1,0,729,1568.7706522126214,Android,Asus
1400,19,1.8,4,16,2GB,12,1,0,466,1524.9503532217811,Android,Asus
1200,40,0.5,4,32,1GB,3,1,1,520,1260.8101793223914,Android,Motorola
1000,4,2.9,8,16,1GB,16,0,1,507,463.34795791051044,Android,Xiaomi
